id	name	code	hsn	tax_pct
466	MUKHAROCHAK CHAAL BHAJA 200G	8908000295070	210690	18.00
467	SALTY 200G	8908000295063	210690	5.00
468	SWEET N SOUR 200G	8908000295049	210690	5.00
469	MUKHOROCHAK CHAAL BHAJA	8908000295032	210690	18.00
470	MUKHOROCHAK 100G	8908000295018	21069099	5.00
471	DOMS TEMPERA COLOUR	8908000034549	32131000	18.00
472	KESARI POWDER BUSH COLOUR 10 GM	8907885001639	32030000	18.00
473	JK JAGGERY POWDER 500GM	8907876001686	17011310	0.00
474	CHOKI CHOKI 5/-	8907459000730	1806902	18.00
475	KOPIKO LOJENS	8907459000594	17049090	18.00
476	COPIKO CAPPUCCINO CANDY	8907459000587	17049090	18.00
477	KOPIKO CAPPU JAR	8907459000532	17049090	18.00
478	KOPIKO COFFEE CANDY 140G	8907459000365	17049020	18.00
479	THE MAN COMPANY OUD 150ML	8907367035992	NA	18.00
480	THE MAN COMPANY NIGHT150ML	8907367035985	NA	18.00
481	THE MAN COMPANY 150ML	8907367035978	NA	18.00
482	THE MAN COMPANY BLANC 150ML	8907367035961	NA	18.00
483	CELLO CARBON PEN	8907234508222	NA	12.00
484	MAKHANA PERI PERI MASALA 12G	8907083131022	NA	5.00
485	MAKHANA  SALT &BLACK PEPPER 12G	8907083119020	NA	5.00
486	MAKHANA CHEESY GARLIC 12G	8907083113028	NA	5.00
487	PURAMATE BAKING POWDER 400G	8907065243040	NA	5.00
488	PURAMATE DECORATION SPRINKLE COMPOUND CHIPS	8907065238848	18062000	18.00
489	PURAMATE CHILLI FLAKES 10G	8907065224759	09109990	5.00
490	PURAMATE OREGANO PIZZA SEASONING 10G	8907065224742	09109939	18.00
491	PURAMATE MIXED HERBS 10G	8907065224735		18.00
492	PURAMATE PIRI PIRI MIX 10G	8907065224711	09109990	18.00
493	PURAMATE CANDY MIX 210G	8907065221260	17049090	18.00
494	PURAMATE  KACCHA AAM CANDY 210G	8907065221246	17049090	18.00
495	PURAMATE SATRANGI MIX 220G	8907065221208	2008999	18.00
496	PURAMATA GARDEN MIX 220G	8907065221192	20089999	18.00
497	PURAMATE PUNJABI MIX 220G	8907065221185	20089999	18.00
498	PURAMATE RAINBOW SAUNF 270G	8907065221178	17049020	18.00
499	PURAMATE MADRASI SAUNF 200G	8907065221161	30049011	18.00
500	PURAMATE HAZMA HAZAM 220G	8907065221123	30049011	18.00
501	PURAMATE DECORATION SPRINKLE SWEET BITS	8907065185616	17049020	18.00
502	PURAMATE DECPRATION SPRINKLE RAINBOW JIMMIES	8907065185609	17049020	18.00
503	PARAMATE GULAB JAMUN 175G	8907065185067	21069099	12.00
504	PURAMATE DOSA  200G	8907065133105	21069099	18.00
505	PURAMATE RICE IDLI 200G	8907065133068	21069099	0.00
506	PURAMATE FOOD COLOUR GREEN 30ML	8907065122000	32041989	18.00
507	PURAMATE FOOD COLOUR RED 30ML	8907065121973	32041989	18.00
508	YELLOW FOOD COLOUR	8907065121966	NA	18.00
509	PURAMATE BREAD CRUMBS 75G	8907065121805	19054000	5.00
510	PURAMATE BAKING PARCHMENT PAPER	8907065119796		18.00
511	PURAMATE VANILLA 30ML	8907065118683	32041989	18.00
512	PURAMATE DRINKING CHOCOLATE 50G	8907065117617	18061000	18.00
513	PURAMATE COCOA POWDER 50G	8907065117587	NA	18.00
514	PURAMATA BAKING SODA 100G	8907065117570	28362020	5.00
515	PURAMATE BAKING POWDER 100G	8907065117563	21023000	18.00
516	PURAMATE MILK COMPOUND CHIPS  50G	8907065117532	19059090	18.00
517	PARAMATE APPLE CIDER VINEGER 300ML	8907065117334	22090010	18.00
518	PURAMATE  BAKING POWDER 50G	8907065116979	21023000	18.00
519	PURAMATE BAKING SODA 50G	8907065116962	28362020	5.00
520	PARAMATE EGG LASS OVEN CAKE MIX  CHOCOLAYE	8907065115064	NA	18.00
521	PURAMATE  EGG LESS COOKER CAKE MIX VANILLA	8907065115002	19059090	18.00
522	PURAMATA PIRI PIRI 50G	8907065111936	09109990	18.00
523	PURAMATE PASTA SEASONING 55G	8907065111929	19023010	12.00
524	PURAMATE PIZZA SEASONING 55G	8907065111912	21039040	18.00
525	PURAMATE GINGER POWDER 45G	8907065111868	09101190	18.00
526	PURAMATE OREGANO 30GM	8907065111790	09109990	18.00
527	PURAMATE MIXED HERDS 30G	8907065111752	12119019	18.00
528	PURAMATE CHILLI FLAKES 35G	8907065111738	09042211	5.00
529	PURAMATE TOOTY FRUITY MIX  100G	8907065108639	20060000	18.00
530	PURAMATE INSTANT DAY YEAST 25G	8907065103955	21021020	18.00
531	PURAMATE TWIN COMPOUND CHIPS	8907065101005	18062000	18.00
532	PURAMATE WHITE COMPOUND CHIPS 50G	8907065100992	19059090	18.00
533	PURAMATE DARK COMPOUND CHIPS 50G	8907065100985	19059090	18.00
534	PURAMATE CUSTARD VANILLA POWDER	8907065096134	21069080	18.00
535	PURAMATE CORN STARCH CORNFLOUR 100G	8907065096127		12.00
536	UNIBIC MILK COOKIES	8906188960148	19053100	18.00
537	ONLY BLACK CARDAMOM 20G	8906188610135	09083190	5.00
538	ONLY ELAICHI 20G	8906188610111	09083120	5.00
539	ONLYGUNTUR  LAAL MIRCH 100G	8906188610043	09042110	18.00
540	FACIAL TISSUES70	8906186990482	NA	18.00
541	CARBONARA CHEESE RAMEN  69/-	8906186601142	19023010	18.00
542	WOW KIMCHI NOODLES 55/-	8906186601111	19023010	12.00
543	HOT&CHEESE CARBONARA  69/-	8906186601104	19023010	12.00
544	HOT&SPICY CHICKN  59/-	8906186601098	19023010	18.00
545	WOW NOODLES VEG 55/-	8906186601081	19023010	12.00
546	CHIA SEED 100GM	8906167312616	NA	12.00
547	SHARKY PEPPER 100G	8906167311251	09041140	5.00
548	WILD KASTURI 14G	8906159461773	NA	18.00
549	BELLAVITA GIFT SET FOR WOMEN	8906150343092	33030090	18.00
550	CREATIVE DOUGH  ART&PLAY	8906133255879	NA	18.00
551	ORION CHOCOPIE	8906130900079	19059090	5.00
552	GLYCERIN SILK &SMOOTH 250G	8906125680450		18.00
553	GLYCERIN SILK &SMOOTH 50G	8906125680429	NA	18.00
554	GLYCERIN SILK & SMOOTH 100G	8906125680412	NA	18.00
555	HAIRSHIELD	8906125460014	33042000	18.00
556	PLUM ALOE VERA GEL 150ML	8906118417643	33049990	18.00
557	PLAM GREEN TEA PORE CLEANSING FACE  WASH  50ML	8906118416844	34029011	5.00
558	PLAM GLOW BRIGHT MOISTURIZER 50G	8906118416646	33049910	18.00
559	PLAM  GREEN TEA NIGHT GEL 15ML	8906118416462	NA	5.00
560	PLAM SAFFRON &PAPAYA FACE WASH 100ML	8906118416370	33049990	18.00
561	PLAM RICE WATER &NIACINAMIDE 3%TONER	8906118414215	33049910	18.00
562	PLAM RICE WATER &NIACINAMIDE 10%SERUM 30ML	8906118413072	33049190	18.00
563	PLAM RICE WATER &NIACINAMIDE  SERUM 15ML	8906118413065	33049190	18.00
564	PLAM ROSE WATER TONER  100ML	8906118412648	33049990	18.00
565	PIGEON  BRUSH 50/-	8906114770285	96039000	18.00
566	FUN FLIPS GHOST PUFFS	8906111541444	21069099	12.00
567	FUN FLIPS HOT& SAUCY	8906111540768	21069099	12.00
568	FUN FLIPS  SIZZLING CHINESE	8906111540751	21069099	12.00
569	FUN FLIPS CHEEESY PIZZA	8906111540744	21069099	12.00
570	FUN FLIPS MOCKTAIL	8906111540560	21069099	12.00
571	FUN FLIPS MASALA	8906111540553	21069099	5.00
572	FUN FLIPS TANGY TOMATO	8906111540522	20081940	12.00
573	FUN FLIPS  CHIPS CLASSIC SALIED	8906111540515	20081940	18.00
574	FUN FLIPS CHIPS  CREAM & ONION	8906111540508	20081940	18.00
575	FUN FLIPS CHIPS MIX MASALA	8906111540492	20081940	18.00
576	PRESTIGE PREMIUM 150G	8906097162022	NA	18.00
577	TOO YUMM CLASSIC SALT 50/-	8906090573085	21069099	5.00
578	TOO YUMM CHIPS INDIAN MASALA	8906090572941	21069099	18.00
579	TOO YUMM CHIPS	8906090572880	19059090	18.00
580	TOO YUMM RINGS 60/-	8906090572859		18.00
581	TOO Y UMM PATOTAO STIX 60/-	8906090572842	21069099	18.00
582	MAMAEARTH RICE FW	8906087779032	34011911	0.00
583	MAMAEARTH ONION HAIR FALL CONTROL CONDIT	8906087778783		18.00
584	MAMAEARTH ONION HAIR FALL CONTROL SHAMPOO 100ML	8906087778776	33051090	18.00
585	MAMAEARTH ALOVERA FW	8906087778455	NA	18.00
586	1%SALICYLIC ACID GEL DAILY FACE WASH 30ML	8906087776437	33049990	18.00
587	10% VITAMIN C FACE SERUM 10ML	8906087775690	33049990	18.00
588	MAMAEARTH VITAMIN C FACE WASH 100ML	8906087772859	34013090	18.00
589	MAMAEARTH UBTAN NATURAL GLOW FACE WASH 100ML	8906087770671	34013090	18.00
590	MAMAEARTH TEA TREE FW	8906087770664	34011911	18.00
591	MAMAEARTH CHARCOAL FW	8906087770657	34013090	18.00
592	BEARDO GODFATHER 150ML	8906084796377	NA	18.00
593	BEARDO WHISKEYSMOKE 120ML	8906084795653	NA	18.00
594	GIMI GIMI HOT CHEESE	8906084417159	19023010	12.00
595	GIMI GIMI K CUR	8906084417142	19023010	18.00
596	GIMI GIMIFR HOT	8906084417128	19023010	18.00
597	GIMI GIMI KIL KIM	8906084417104	19023010	18.00
598	HIMALAYA SALT 40G	8906084417029	25010020	5.00
599	MAKHANA MAST MASALA 40 G	8906084416992	09109929	5.00
600	MAKHANA CREAM & ONION 40G	8906084416978		5.00
601	MAKHANA CREAME & ONION 12 G	8906084415377	20081990	5.00
602	MAKHANA CHEDDER CHEESE 12G	8906084415353	20081990	5.00
603	MAKHAA MAST MASALA 12 G	8906084415230	20081990	5.00
604	MAKHANA MAST PUDINA 12G	8906084415223	20081990	5.00
605	MOM BANANA CHIPS MASALA RS 60/-	8906084414332	20081940	18.00
606	KERALA BANANA CHIPS75 GM	8906084414325	20081940	18.00
607	KERALA CHIPS CHEESE MASALA	8906084414301	19059090	18.00
608	KERALA PERI PERI 75G	8906084414295	20081940	18.00
609	KERALA BANANA CHIPS	8906084414288	19059090	18.00
610	ROASTED PEANUTS CLASSIC SALTED	8906084413595	20081920	5.00
611	ROSTED PEANUTS & BLACK PAPER 21G	8906084413557	20081920	18.00
612	ROSTED PEANUTS HING JEERA 21G	8906084413540	20081920	5.00
613	MOM NUT MIX 45G	8906084413410	20081920	18.00
614	MOM PISTACHISO 38G	8906084413403	20081920	18.00
615	MOM CASHEWS 45G	8906084413397	20081920	18.00
616	MOM ALMONDS 45G	8906084413380	20081920	18.00
617	MOM NUT MIX 20/	8906084412918	20081920	18.00
618	MOM ROASTED & SALTED CASHEWS	8906084412901	20081990	5.00
619	MOM ROASTED ALMONDS	8906084412895	20081920	18.00
620	MOM ROASTED & SALTED PISTACHIOS	8906084412888	20081920	5.00
621	DNV CLOVE 1	8906078181851	09071010	5.00
622	DNV PAPAD 40GM 1	8906078181394	19059040	0.00
623	DNV GARAM MASALA 50GM	8906078180045	NA	5.00
624	DNV DALCHINI 1	8906078180021	09061110	5.00
625	DNV RED CHILLI WHOLE 50GM	8906078180014	NA	5.00
626	DNV RED CHILLI WHOLE 1	8906078180007	09042219	5.00
627	DOMS MODELLING DOUGH	8906073787829	34070010	18.00
628	MODELLING DOUGH 85/-	8906073787812	34070010	18.00
629	DOMS 14 COLOURS PEN	8906073781377	960820001	12.00
630	DOMS WOW KIT 49/-	8906073779022		18.00
631	DOMS ART STOKES KIT	8906073775147	NA	18.00
632	REAL KASTURI SANDAL	8906071022694		18.00
633	SATEYENDRA SATTO 500 GM	8906069570022	11063090	0.00
634	SALYENDRA SATTO 100	8906069570015	11063090	0.00
635	SATTYENDRA SATTOO 100GM	8906069570008	1106	18.00
636	VEEBA MAYONNAISE	8906069402644	NA	12.00
637	MAYONNAISE EGGLESS 49/	8906069401746	NA	12.00
638	ORGANIC RAJMA JAMMU 500 GM	8906066852206	NA	12.00
639	ORGANIC MOONG WHOLE 500GM	8906066850950	NA	0.00
640	ORGANIC MASUR SPLIT WASHED 500GM 500GM	8906066850875	NA	18.00
641	ORGANICS KABULI CHANA 500GM	8906066850837	NA	18.00
642	ORGANIC CHANA WHOLE 500GM	8906066850776	NA	18.00
643	CHILLI FLAKES 10/-	8906066206191	09093000	5.00
644	PIZZA OREGANO 10/-	8906066206184	09109100	18.00
645	PIRI PIRI 10/-	8906066206115	09109100	18.00
646	KOREAN KIMACHI MASALA 10/-	8906066200526	09109100	5.00
647	PANSARI SWEET MANGO PICKLE 220G	8906064686070	20019000	12.00
648	PANSARI GREEN  CHILLI PICKL 200G	8906064685257	20019000	18.00
649	PANSARI MIX PACKLE 200G	8906064685240	20019000	18.00
650	PANSARI 200G	8906064685233	20019000	18.00
651	AJWAIN PACHAK  MR 25/-	8906064682249	91099	5.00
652	PANSARI BLACK SALT 100G	8906064681365	25010020	5.00
653	PANSARI SAINDHAV SALT 100G	8906064681358	25010020	5.00
654	PANSARI JAIFAL 25G	8906064681334	90811	18.00
655	PANSARI JAVITRI 25G	8906064681327	90821	18.00
656	PIZZA & PASTA SAUCE	8906064656707	NA	12.00
657	PREMIUM VEG MAYO	8906064656622	NA	12.00
658	BRW EASY COTTON MOP	8906062400005	NA	12.00
659	KRISH THICK FLORA STICK 15GM	8906060150162	NA	18.00
660	BLUM MUSK 15GM	8906058692834	NA	5.00
661	POU CHONG CONTINENTAL SAUCE 1KG	8906058462543	21039040	12.00
662	POU CHONG DARK SOYA SAUCE	8906058462413	21039030	12.00
663	POU CHONG CAPSIKO 200GM	8906058461942	21039030	18.00
664	POU CHONG MUSTARD  SAUCE 200G	8906058461676	NA	12.00
665	POU CHONG VINEGAR 350ML	8906058461645	21039040	12.00
666	POU CHONG GREEN CHILLI SAUCE	8906058461614	21039030	12.00
667	POUCHONG RICE NOODLE 75/-	8906058461539	NA	0.00
668	POU CHONG MUSTARD SAUCE 570GM	8906058461461	21039040	12.00
669	POU CHONG DARK SOYA SAUCE 700GM	8906058461331	21039040	12.00
670	POU CHONG VINEGAR 550ML	8906058461317	21039040	12.00
671	POU CHONG RED CHILLI SAUCE 200GM	8906058460099	21039030	12.00
672	POU CHONG GREEN CHILLI SAUCE 600GM	8906058460006	21039040	12.00
673	LAYER'R WOTTA GIRL BELLA 100ML	8906055792995		18.00
674	LAYER'R WOTTA GIRL AMBER KISS 135ML	8906055790236	33072000	18.00
675	LAYER'R WOTTAGIRL SECRET CRUSH 135ML	8906055790205	33072000	18.00
676	LAYER'R WOTTAGIRL MYSTIC ISLAND 135ML	8906055790182	33072000	18.00
677	LAYER'R WOTTA GIRL VANILLA TUIST 135ML	8906055790175	33072000	18.00
678	ORGANIC ORGANIC BROWN SUGAR	8906055440643	17019990	5.00
679	ORGANIK MASOOR MALKA SPLIT  500 GM	8906055440155	NA	0.00
680	PROTINEX CHOCOLATE 200GM	8906048502105	180690	18.00
681	PROTINEX VANILLA 200GM	8906048502099	190190	18.00
682	APTAMIL-1	8906048501771	190110	18.00
683	PROTINEX VANILLA 400GM	8906048501450	19019090	18.00
684	APTAMIL-3	8906048501238		18.00
685	APTAMIL-2	8906048501221		18.00
686	PROTINEX CHOCOLATE 400GM	8906048500668	19019090	18.00
687	ICE TREY	8906040574391		18.00
688	FOREST FRAGRANCE BLACK FOREST	8906037731905	33074100	5.00
689	MCVITIES DIGESTIVE  200G	8906033741441		18.00
690	MCVITIES DIGESTIVE 125G	8906033740758	19053100	18.00
691	MCVITIES DIGESTIVE  68.9G	8906033740024	19053100	18.00
692	BALAJI CHANDAN STICKS	8906033060702	19059090	18.00
693	NOODLES DESI MASALA	8906032019206	34011941	12.00
694	NOODLES CHATPATA 12/-	8906032019169	34011941	12.00
695	NUTRELA MINI SOYA CHUNKS 15/-	8906032018957	21061000	5.00
696	NUTRELA SOYA CHUNK 15/-	8906032018940	21061000	5.00
697	NUTRELA SOYA CHUNK 10/-	8906032018926	21061000	5.00
698	NUTRELA SOYA CHUNKS MINI 10/-	8906032018919	21061000	5.00
699	PATANJALI DOODH BISCUIT 10/-	8906032018520	34011941	18.00
700	NUTRELA SOYA CHUNKS 200GM	8906032016571	21061000	5.00
701	NUTARELA SOYA MINI CHAN 1KG	8906032014997		18.00
702	NUTRELA SOYA CHUNKS MINI 50/-	8906032011019	21061000	5.00
703	NUTRELA SOYA CHUNKS 1KG	8906032010982	21061000	5.00
704	MADHUR SUGAR 1KG	8906026900022	17011200	5.00
705	SPARKLE 75 GM	8906022902525	34054000	18.00
706	SAFED 2K	8906022902358	34029011	18.00
707	SPARKLE 55/-	8906022902327	34022010	18.00
708	SAFED 275GM	8906022902310	NA	18.00
709	SAFED 500GM	8906022901542	34029011	18.00
710	SAFED SURF 1KG	8906022901146	34029011	18.00
711	BOTTLE AND NIPPLE BRUSH	8906021960496	21011110	18.00
712	DIMPU BABY FEEDER (L)	8906021960021	39263090	18.00
713	Dimpu Baby Feeder (s)	8906021960014	39263090	18.00
714	GULF DATES 500G	8906021910378	NA	12.00
715	ENGINE KACHI GHANI MUSTARD OIL	8906020930124	15159040	5.00
716	BISK FARM FESTIVE FIESTA CHOCO CAKE  400G	8906017861707	19053100	18.00
717	RUSKIT BUTTER RUSK 35/-	8906017861318	19053100	12.00
718	BISK FARM CLASSIC FRUIT CAKE 350G	8906017861059	19053100	18.00
719	BISK FARM AMETRICAN FRUIT CAKE 400G	8906017861035	19053100	18.00
720	MASHAL MUSTARD OIL 5L	8906017805008	15162099	5.00
721	MASHAL KACHI GHANI MUSTARD OIL 1L	8906017801000	15149920	5.00
722	MASHAL OIL 500ML	8906017800508	15149120	18.00
723	MASHAL KACHI GHANI MUSTARD OIL 200ML	8906017800201	15149920	5.00
724	MASHAL MUSTARD OIL 100ML	8906017800065	15162099	5.00
725	SHALIMARS COCONUT OIL 35 ML	8906017675328	NA	5.00
726	SHALIMAR COCONUT OIL	8906017670972	15131100	5.00
727	SHALIMARS COCONUT OIL	8906017670804	15131100	5.00
728	SHALIMARS COCONURT OIL	8906017670743	NA	18.00
729	HOE LITE MATCHIS BOX 10/-	8906016579993	NA	5.00
730	HOME LITE	8906016579986	NA	18.00
731	HOME LITES KARBORISED	8906016579771		18.00
732	ATM MATCHIS BOX	8906016577012		5.00
733	MANGALDEEP DELUX	8906016572451	NA	5.00
734	MANGALDEEP ANUSHRI	8906016572383	33074100	5.00
735	ORIENTAL	8906016571966		18.00
736	JAPANESE BLOSSOM	8906016571959	34011190	18.00
737	MANGALDEEP JAPANEES BLOSSOMS	8906016571881	33074100	5.00
738	SHIP MATCHIS BOX	8906016571096		5.00
739	MANGALDEEP FUSION 60 MRP	8906016570846	34011190	5.00
740	MANGALDEEP MYSTIC AMBER	8906016570624	34011190	5.00
741	KEVENTER FISH FINGER 125G	8906015502244	16041210	18.00
742	KEVENTER CHAUPATI ALOO TIKKI	8906015501315	20041000	18.00
743	KEVENTER FRENCH FRIES	8906015500776	20041000	18.00
744	KEVENTER CHIKEN NUGGET	8906015500561	16010000	18.00
745	KEVENTER CHICKEN POP	8906015500547		18.00
746	KEVENTER SWEET CORN	8906015500394		18.00
747	SWEET CORN 200G	8906015500387		18.00
748	KEVENTER GREEN PEAS 1KG	8906015500349	07102100	18.00
749	KEVENTER GREEN PEAS 500G	8906015500332	07102100	18.00
750	KEVENTER  GREEN PEAS 200G	8906015500325	07102100	18.00
751	BAJAJ AMLA  175 ML	8906014767231	33059011	18.00
752	BAJAJ COCONUT OIL 73/-	8906014766012	15131900	18.00
753	BAJAJ ALMONDS DROPS 325/-	8906014765992	33059019	18.00
754	BJAJHAIR OIL 285ML	8906014765985	NA	18.00
755	BJAJ HAIR OIL 190ML	8906014765978	33059011	18.00
756	BAJAJ ALMD OIL 100ML	8906014765961	33059011	18.00
757	BAJAJ ALMD OIL 50ML	8906014765947	33059011	18.00
758	BJAJ ALMMD HR OIL BIG	8906014765121		18.00
759	DALDA VANASPATI 1L	8906014640053	15162099	5.00
760	DALDA 500GM	8906014640046	15162099	5.00
761	DALDA 200GM	8906014640039	15162099	5.00
762	DALDA 100GM	8906014640022	15162099	5.00
763	SING CHEUNG FISH N FISH SAUCE 200GM	8906014110433	21039090	12.00
764	WAI WAI VEG NOODLES 15/-	8906013032651	19022010	12.00
765	WAI WAI NOODLES 15/-	8906013032644	19022010	12.00
766	WAI WAI MASALA DELIGHT	8906013030312	19023000	12.00
767	WAIWAI READY TO EAT NOODLES	8906013030022	NA	12.00
768	WAI WAI NOODLES	8906013030015	NA	12.00
769	DOCTOR CHOICE MUSTARD OIL 750 GM	8906011375538	09093111	5.00
770	DOCTORS CHOICE REFINED SOYBEAN OIL	8906011375521	15159040	18.00
771	DOCTORS CHOICE REFINED SOYABEAN OIL 5L	8906011375149	15162099	5.00
772	DOCTORS CHOICE 375GM	8906011375118	19041090	18.00
773	DOCTORS CHOICE 750GM	8906011375101	19041090	18.00
774	ARATI TIL OIL	8906011370328	NA	5.00
775	GANESH AJWAN	8906010079796	09109914	18.00
776	GANESH JEERA	8906010079772	09093111	5.00
777	YELLOW MUSTARD WHOLE	8906010079758	12075010	18.00
778	DHANIYA GOTA	8906010079734	09092110	18.00
779	GANESH KALI MIRCH POWDER 50G	8906010079666	NA	5.00
780	GANESH JEERA POWDER 100G	8906010079642	NA	5.00
781	GANESH JEERA POWDER 50GM	8906010079635	09093200	5.00
782	GANASH HALDI POWDER  100G	8906010079611	NA	5.00
783	GANESH TURMERIC POWDER 50G	8906010079604	09101210	5.00
784	DHANIYA POWDER 50 G	8906010079574	09092200	5.00
785	GANESH CHILI P0WDER 50GM	8906010079536	09042211	18.00
786	GANESH CHAWAL ATTA 500GM	8906010079123	11029000	5.00
787	GANESH BESAN 500GM	8906010079000	NA	5.00
788	GANESH BAYLEAF	8906010077679	091099	18.00
789	GANESH PANCHFORAN	8906010077655	09109100	18.00
790	GANESH CHANA BESAN 200GM	8906010075002	11061000	5.00
791	RED MUSTARD WHOLE	8906010074883	120750	18.00
792	GANESH KALA JEERA	8906010074869	09093111	5.00
793	GANESH METHI	8906010074845	09109911	18.00
794	GANESH SAUF	8906010074821	09092110	18.00
795	GANESH MAIDA 1KG	8906010073558	11010000	5.00
796	GANESH WHOLE WHEAT ATTA 5KG	8906010073480	11010000	5.00
797	WHEAT DALIA 500G	8906010071042	11031100	18.00
798	GANESH CHANA SATTU 500G	8906010070861	NA	18.00
799	GANESH SOOJI 500GM	8906010070663	11031100	5.00
800	GANESH DOUBLE ROASTED SOOJI 500 GM	8906010070656	11031110	5.00
801	GANESH SOOJI 200GM	8906010070649	11031100	5.00
802	GANESH CHANA BESAN 500GM	8906010070465	11061000	5.00
803	GANESH MAIDA  1KG	8906010070267	11010000	5.00
804	GANESH CHAKKI ATTA 5KG	8906010070144	11010000	5.00
805	GANESH WHOLE WHEAT CHAKKI ATTA	8906010070113	11010000	5.00
806	DUKES WAFFY CHOCO ROLL 250G	8906009803777	19053211	18.00
807	UNIBIC FRUIT N NUT BISCUIT	8906009070636	NA	18.00
808	FORTUNE RICE BRAN HEALTH 750G	8906008819779	15159040	0.00
809	FORTUNE SOYA HEALTH  750G	8906008818611	15079010	5.00
810	FORTUNE SOYA CHUNKS 320GM	8906008818161		5.00
811	FORTUNE INDORI POHA 500GM	8906008812824	19041020	5.00
812	FORTUN POHA500G	8906008812817	19041020	18.00
813	FORTUNE SUJI 200G	8906008812084	11031120	5.00
814	FORTUNE MAIDA 1KG	8906008811568	11010000	5.00
815	FORTUNE SUGAR 1KG	8906008811483	17011200	5.00
816	FORTUNE SOOJI 500GM	8906008811131	11031120	5.00
817	PANKO BREAD CRUMBS 100G	8906007830270	NA	5.00
818	FORTUNE CHAKKI FRESH ATTA 1KG	8906007289139	11010000	5.00
819	FORTUNE CHAKKI FRESH ATTA 5KG	8906007289085	11010000	5.00
820	FORTUNE CHANA BESAN 500GM	8906007285018	11063090	5.00
821	FORTUNE CHANA 200G	8906007285001	11063090	5.00
822	FORTUNE SOYA BARI 80GM	8906007283137	21069099	5.00
823	FORTUNE SOYA CHUNKS 1KG	8906007283120	21061000	5.00
824	FORTUN SOYA BARI 40GM	8906007283113	21069099	5.00
825	FORTUNE KACHI GHANI MASTARD OIL  5KG	8906007280990	15149120	5.00
826	FORTUNE MUSTARD OIL 1LTR	8906007280969	15149120	5.00
827	FORTUNE KACHI GHANI MUSTARD OIL 1L	8906007280952	15159040	5.00
828	FORTUNE MUSTARD OIL1/2 LTR	8906007280945	15149120	5.00
829	FORTUNE MUSTARD OIL 200ML	8906007280921	15149120	5.00
830	FORTUNE RICE BRAN HEALTH 1L	8906007280693	15159040	0.00
831	FORTUNE SUNLITE REFINED OIL 1L	8906007280242	15149920	5.00
832	FORTUNE SOYA HEALTH OIL 5L	8906007280068	15079010	5.00
833	FORTUNE SOYA HEALTH 1L	8906007280037	15071000	5.00
834	THERMOSEAL RA 100GM	8906007200493		18.00
835	THERMOSEAL PAST 100GM	8906007200110		18.00
836	THERMOSEAL PAST 50GM	8906007200103		18.00
837	THERMOSEAL-RA GELL	8906007200097		18.00
838	THERMOSEAL RA 50GM	8906007200080		18.00
839	SKORE CHOCOLATE 3PC	8906007130875	40141000	12.00
840	SKORE BANANA 10PC	8906007130844	40141000	12.00
841	ALL OUT MACHINE	8906006435773	380891	18.00
842	KIWI EXPRESS SHINE SPONGE 5ML	8906006432512	NA	18.00
843	KIWI SHOE SHINE BRUSH 1N	8906006432499	NA	18.00
844	KIWI POLISH BLACK LEATHER 15G	8906006432413	NA	18.00
845	KIWI INSTANT POLISH40 ML	8906006432369	NA	18.00
846	ALL OUT 45 Liq	8906006430419	380891	18.00
847	MARBLE CAKE SLICED	8906005618702	NA	18.00
848	BAULI MOONFILS CHOCO	8906005618658	NA	18.00
849	MINI SWISS ROLL THREE BERRY JAM	8906005618634	NA	12.00
850	MINISWISS ROLL CHOCO CAKE	8906005618603	NA	18.00
851	WINKIES CHOCO CAKE 100G	8906005618368	82159900	18.00
852	WINKIES FRUIT CAKE 100G	8906005618351	82159900	18.00
853	WINKIES MARBLE CAKE 100G	8906005618177	82159900	18.00
854	WINKIES RED VELVET 100G	8906005611413	82159900	18.00
855	LUNCHEON NAPKINS	8906004862045	96190010	12.00
856	DR OETKER PEANUT BUTTER  210GM	8906002007462	20081100	12.00
857	DR OETKER PEANUT BUTTER 375GM	8906002006243	20081100	12.00
858	PEANUT BUTTER 375G R	8906002006236	NA	12.00
859	PEANUT BUTTER 125G  B	8906002006083	NA	12.00
860	PEANUT BUTTER 125G R	8906002006076	NA	12.00
861	DR. OETKER VEG MAYONNAISE	8906002004430	21039090	12.00
862	OFFICE MATE STICKY NOTES YELLOW	8906001227175	NA	18.00
863	OFFICE MATE STICKY NOTES 3 COLOR	8906001227014	NA	18.00
864	ENGAGE GIFT SET MAN WOMAN	8905110010968	33030090	18.00
865	ENGAGE GIFT SET WOMAN	8905110010951	33072000	18.00
